             JDTDB,            Calendar Date (TDB),                      X,                      Y,                      Z,                     VX,                     VY,                     VZ,                     LT,                     RG,                     RR,
**************************************************************************************************************************************************************************************************************************************************************************
$$SOE
2458364.845138889, A.D. 2018-Sep-03 08:17:00.0000,  8.507466926308522E-01, -4.502511543074644E-01, -2.099843508668917E-02,  9.117375065739226E-04,  1.132861441258981E-02, -9.042063919039172E-04,  5.560528472687067E-03,  9.627756598780569E-01, -4.472565425083046E-03,
2458365.345138889, A.D. 2018-Sep-03 20:17:00.0000,  8.511672141974777E-01, -4.445682169746865E-01, -2.144965903343361E-02,  7.701705132343797E-04,  1.140306480376160E-02, -9.006727447490007E-04,  5.547464620405632E-03,  9.605137239734775E-01, -4.575236214421984E-03,
2458365.845138889, A.D. 2018-Sep-04 08:17:00.0000,  8.515166831041173E-01, -4.388481598996318E-01, -2.189909105679790E-02,  6.275232576808343E-04,  1.147709286413482E-02, -8.970384386017501E-04,  5.534103772508488E-03,  9.582003648721099E-01, -4.678259787160069E-03,
2458366.345138889, A.D. 2018-Sep-04 20:17:00.0000,  8.517945537755376E-01, -4.330911949492249E-01, -2.234668041885158E-02,  4.837739014975956E-04,  1.155069583901577E-02, -8.933018160263117E-04,  5.520444896339719E-03,  9.558354037751253E-01, -4.781645815386573E-03,
2458366.845138889, A.D. 2018-Sep-05 08:17:00.0000,  8.520002695263775E-01, -4.272975355497154E-01, -2.279237554784849E-02,  3.388980646106580E-04,  1.162386811051451E-02, -8.894613505084752E-04,  5.506486931120260E-03,  9.534186570143226E-01, -4.885404731052449E-03,
2458367.345138889, A.D. 2018-Sep-05 20:17:00.0000,  8.521332615038280E-01, -4.214673977817190E-01, -2.323612407597259E-02,  1.928766447467018E-04,  1.169661066481463E-02, -8.855149848863162E-04,  5.492228785939339E-03,  9.509499357043560E-01, -4.989545023561135E-03,
2458367.845138889, A.D. 2018-Sep-06 08:17:00.0000,  8.521929510037555E-01, -4.156009975477937E-01, -2.367787260615685E-02,  4.568420773853172E-05,  1.176891722321807E-02, -8.814610586791662E-04,  5.477669345070313E-03,  9.484290466631459E-01, -5.094077277117749E-03,
2458368.345138889, A.D. 2018-Sep-06 20:17:00.0000,  8.521787465311150E-01, -4.096985539489243E-01, -2.411756689497680E-02, -1.027033228385173E-04,  1.184078341231436E-02, -8.772976942363331E-04,  5.462807462295061E-03,  9.458557914291774E-01, -5.199011508203428E-03,
2458368.845138889, A.D. 2018-Sep-07 08:17:00.0000,  8.520900443672356E-01, -4.037602883074930E-01, -2.455515173605540E-02, -2.523107761770660E-04,  1.191220454802253E-02, -8.730229426533821E-04,  5.447641961966408E-03,  9.432299664454518E-01, -5.304358014814923E-03,
2458369.345138889, A.D. 2018-Sep-07 20:17:00.0000,  8.519262281751622E-01, -3.977864244093444E-01, -2.499057093507858E-02, -4.031637250172901E-04,  1.198317559638831E-02, -8.686347770973803E-04,  5.432171638331833E-03,  9.405513629423918E-01, -5.410127342982315E-03,
2458369.845138889, A.D. 2018-Sep-08 08:17:00.0000,  8.516866690059460E-01, -3.917771873282458E-01, -2.542376695381158E-02, -5.552860329868723E-04,  1.205370162588539E-02, -8.641286207678686E-04,  5.416395253501337E-03,  9.378197665859880E-01, -5.516332467403306E-03,
2458370.345138889, A.D. 2018-Sep-08 20:17:00.0000,  8.513707252022223E-01, -3.857328047317035E-01, -2.585468091665038E-02, -7.087083445004599E-04,  1.212375296395852E-02, -8.595073789156458E-04,  5.400311541145291E-03,  9.350349581180620E-01, -5.622977448277409E-03,
2458370.845138889, A.D. 2018-Sep-09 08:17:00.0000,  8.509777395365532E-01, -3.796535121024786E-01, -2.628325433539539E-02, -8.634577241057082E-04,  1.219333906066203E-02, -8.547661126678990E-04,  5.383919204960163E-03,  9.321967130906157E-01, -5.730079489376795E-03,
2458371.345138889, A.D. 2018-Sep-09 20:17:00.0000,  8.505070416929615E-01, -3.735395447420726E-01, -2.670942664875611E-02, -1.019561825358714E-03,  1.226245072363286E-02, -8.499025591748364E-04,  5.367216912939784E-03,  9.293048008739292E-01, -5.837648054193060E-03,
2458371.845138889, A.D. 2018-Sep-10 08:17:00.0000,  8.499579472123252E-01, -3.673911419722233E-01, -2.713313617260016E-02, -1.177048426739943E-03,  1.233107798590891E-02, -8.449148442031767E-04,  5.350203303153817E-03,  9.263589856570750E-01, -5.945692094867753E-03,
2458372.345138889, A.D. 2018-Sep-10 20:17:00.0000,  8.493297570834610E-01, -3.612085473802203E-01, -2.755432009325631E-02, -1.335950275430108E-03,  1.239921814071478E-02, -8.397994202032094E-04,  5.332876983125199E-03,  9.233590263401238E-01, -6.054227699797350E-03,
2458372.845138889, A.D. 2018-Sep-11 08:17:00.0000,  8.486217561316167E-01, -3.549920068246923E-01, -2.797291396372847E-02, -1.496296966794374E-03,  1.246686042897076E-02, -8.345541996036297E-04,  5.315236517763112E-03,  9.203046744448025E-01, -6.163264413209003E-03,
2458373.345138889, A.D. 2018-Sep-11 20:17:00.0000,  8.478332139922214E-01, -3.487417713688820E-01, -2.838885220606131E-02, -1.658120369837857E-03,  1.253399618949447E-02, -8.291764541729504E-04,  5.297280442464123E-03,  9.171956763828877E-01, -6.272814336282018E-03,
2458373.845138889, A.D. 2018-Sep-12 08:17:00.0000,  8.469633842575442E-01, -3.424580967028513E-01, -2.880206787826006E-02, -1.821452894439565E-03,  1.260061564459083E-02, -8.236634455617663E-04,  5.279007258363341E-03,  9.140317726339693E-01, -6.382889219912713E-03,
2458374.345138889, A.D. 2018-Sep-12 20:17:00.0000,  8.460115039402564E-01, -3.361412433590855E-01, -2.921249261355082E-02, -1.986328402055986E-03,  1.266670921759535E-02, -8.180122092531427E-04,  5.260415431182254E-03,  9.108126975459571E-01, -6.493501797601036E-03,
2458374.845138889, A.D. 2018-Sep-13 08:17:00.0000,  8.449767929249061E-01, -3.297914769192385E-01, -2.962005655169169E-02, -2.152781517036332E-03,  1.273226618995653E-02, -8.122197490694301E-04,  5.241503390049872E-03,  9.075381791309707E-01, -6.604664615088518E-03,
2458375.345138889, A.D. 2018-Sep-13 20:17:00.0000,  8.438584535272249E-01, -3.234090684625758E-01, -3.002468830242221E-02, -2.320847975202143E-03,  1.279727536752817E-02, -8.062829256964560E-04,  5.222269527477374E-03,  9.042079390609487E-01, -6.716390592054144E-03,
2458375.845138889, A.D. 2018-Sep-14 08:17:00.0000,  8.426556699752568E-01, -3.169942948929104E-01, -3.042631488722610E-02, -2.490564348762114E-03,  1.286172452702107E-02, -8.001985474750485E-04,  5.202712198694885E-03,  9.008216925528153E-01, -6.828692542985234E-03,
2458376.345138889, A.D. 2018-Sep-14 20:17:00.0000,  8.413676079060567E-01, -3.105474392657607E-01, -3.082486167502748E-02, -2.661968448838824E-03,  1.292560145865418E-02, -7.939631591340853E-04,  5.182829721132824E-03,  8.973791482786783E-01, -6.941583908506319E-03,
2458376.845138889, A.D. 2018-Sep-15 08:17:00.0000,  8.399934136987950E-01, -3.040687911374143E-01, -3.122025232648626E-02, -2.835101234549781E-03,  1.298889038424338E-02, -7.875743249055563E-04,  5.162620373130822E-03,  8.938800081422857E-01, -7.055079244362244E-03,
2458377.345138889, A.D. 2018-Sep-15 20:17:00.0000,  8.385322130132977E-01, -2.975586478266407E-01, -3.161240915865854E-02, -3.009999413169960E-03,  1.305158164703073E-02, -7.810263398863721E-04,  5.142082390236082E-03,  8.903239666381061E-01, -7.169190733869018E-03,
2458377.845138889, A.D. 2018-Sep-16 08:17:00.0000,  8.369831129236440E-01, -2.910173120345776E-01, -3.200125169361153E-02, -3.186705819989560E-03,  1.311365766354398E-02, -7.743165057521063E-04,  5.121213973653474E-03,  8.867107123144177E-01, -7.283932825310986E-03,
