             JDTDB,            Calendar Date (TDB),                      X,                      Y,                      Z,                     VX,                     VY,                     VZ,                     LT,                     RG,                     RR,
**************************************************************************************************************************************************************************************************************************************************************************
$$SOE
2455198.333333333, A.D. 2010-Jan-01 20:00:00.0000, -1.903307344271646E-01,  9.646977048857858E-01, -2.119025702984162E-05, -1.715175708362695E-02, -3.391849460563606E-03,  8.359028327301731E-07,  5.679033580306784E-03,  9.832941832068943E-01, -7.732055496312010E-06,
2455198.375000000, A.D. 2010-Jan-01 21:00:00.0000, -1.910453402059115E-01,  9.645561186765267E-01, -2.115543511137085E-05, -1.714931888141594E-02, -3.404288343329485E-03,  8.355358130671584E-07,  5.679031753045019E-03,  9.832938668263270E-01, -7.454240508630341E-06,
2455198.416666667, A.D. 2010-Jan-01 22:00:00.0000, -1.917598442160240E-01,  9.644140142105342E-01, -2.112063016467775E-05, -1.714687218858815E-02, -3.416725784216343E-03,  8.350882031459087E-07,  5.679029992617368E-03,  9.832935620177280E-01, -7.176602438124544E-06,
2455198.458333333, A.D. 2010-Jan-01 23:00:00.0000, -1.924742461036518E-01,  9.642713915478310E-01, -2.108584554560935E-05, -1.714441700152929E-02, -3.429161785890709E-03,  8.345601092519451E-07,  5.679028298980241E-03,  9.832932687735498E-01, -6.899149704712674E-06,
2455198.500000000, A.D. 2010-Jan-02 00:00:00.0000, -1.931885455147906E-01,  9.641282507483298E-01, -2.105108460508209E-05, -1.714195331648272E-02, -3.441596350938621E-03,  8.339516532208392E-07,  5.679026672088029E-03,  9.832929870858954E-01, -6.621890687365868E-06,
2455198.541666667, A.D. 2010-Jan-02 01:00:00.0000, -1.939027420952770E-01,  9.639845918718378E-01, -2.101635068873318E-05, -1.713948112955129E-02, -3.454029481862809E-03,  8.332629723856331E-07,  5.679025111893113E-03,  9.832927169465198E-01, -6.344833721626336E-06,
2455198.583333333, A.D. 2010-Jan-02 02:00:00.0000, -1.946168354907822E-01,  9.638404149780594E-01, -2.098164713617352E-05, -1.713700043669910E-02, -3.466461181079906E-03,  8.324942195055381E-07,  5.679023618345868E-03,  9.832924583468304E-01, -6.067987097136401E-06,
2455198.625000000, A.D. 2010-Jan-02 03:00:00.0000, -1.953308253468063E-01,  9.636957201266003E-01, -2.094697728024068E-05, -1.713451123375347E-02, -3.478891450917725E-03,  8.316455626941190E-07,  5.679022191394685E-03,  9.832922112778922E-01, -5.791359055210302E-06,
2455198.666666667, A.D. 2010-Jan-02 04:00:00.0000, -1.960447113086728E-01,  9.635505073769709E-01, -2.091234444645104E-05, -1.713201351640683E-02, -3.491320293612586E-03,  8.307171853390153E-07,  5.679020830985978E-03,  9.832919757304261E-01, -5.514957786451904E-06,
2455198.708333333, A.D. 2010-Jan-02 05:00:00.0000, -1.967584930215230E-01,  9.634047767885906E-01, -2.087775195260133E-05, -1.712950728021881E-02, -3.503747711306686E-03,  8.297092860157622E-07,  5.679019537064191E-03,  9.832917516948138E-01, -5.238791428363137E-06,
2455198.750000000, A.D. 2010-Jan-02 06:00:00.0000, -1.974721701303103E-01,  9.632585284207918E-01, -2.084320310752356E-05, -1.712699252061829E-02, -3.516173706045546E-03,  8.286220783872502E-07,  5.679018309571824E-03,  9.832915391610988E-01, -4.962868063044638E-06,
2455198.791666667, A.D. 2010-Jan-02 07:00:00.0000, -1.981857422797952E-01,  9.631117623328230E-01, -2.080870121098540E-05, -1.712446923290557E-02, -3.528598279775492E-03,  8.274557911121599E-07,  5.679017148449433E-03,  9.832913381189888E-01, -4.687195714887577E-06,
2455198.833333333, A.D. 2010-Jan-02 08:00:00.0000, -1.988992091145395E-01,  9.629644785838545E-01, -2.077424955319215E-05, -1.712193741225453E-02, -3.541021434341217E-03,  8.262106677254413E-07,  5.679016053635652E-03,  9.832911485578588E-01, -4.411782348332099E-06,
