 *******************************************************************************
Target body name: Venus (299)                     {source: DE431mx}
Center body name: Sun (10)                        {source: DE431mx}
Center-site name: BODY CENTER
*******************************************************************************
Start time      : A.D. 2018-Jan-01 00:00:00.0000 TDB
Stop  time      : A.D. 2019-Jan-02 00:00:00.0000 TDB
Step-size       : 60 minutes
*******************************************************************************
Center geodetic : 0.00000000,0.00000000,0.0000000 {E-lon(deg),Lat(deg),Alt(km)}
Center cylindric: 0.00000000,0.00000000,0.0000000 {E-lon(deg),Dxy(km),Dz(km)}
Center radii    : 696000.0 x 696000.0 x 696000.0 k{Equator, meridian, pole}   
Output units    : KM-S                                                         
Output type     : GEOMETRIC cartesian states
Output format   : 2 (position and velocity)
Reference frame : ICRF/J2000.0                                                 
Coordinate systm: Ecliptic and Mean Equinox of Reference Epoch                 
*******************************************************************************
            JDTDB,            Calendar Date (TDB),        delta-T,                      X,                      Y,                      Z,                     VX,                     VY,                     VZ,
******************************************************************************************************************************************************************************************************************
$$SOE
2458319.541666667, A.D. 2018-Jul-20 01:00:00.0000,      69.183591, -5.986643716552864E+07, -9.033448853124604E+07,  2.215516054620057E+06,  2.894766682008115E+01, -1.950743028009922E+01, -1.938067824723488E+00,
2458319.583333333, A.D. 2018-Jul-20 02:00:00.0000,      69.183590, -5.976218516314917E+07, -9.040465426543766E+07,  2.208537515970614E+06,  2.897010567575996E+01, -1.947352890198266E+01, -1.938897652139721E+00,
2458319.625000000, A.D. 2018-Jul-20 03:00:00.0000,      69.183589, -5.965785245222800E+07, -9.047469790871283E+07,  2.201555994689606E+06,  2.899250489407915E+01, -1.943960200097461E+01, -1.939724842093861E+00,
2458319.666666667, A.D. 2018-Jul-20 04:00:00.0000,      69.183588, -5.955343917551057E+07, -9.054461936927330E+07,  2.194571500273671E+06,  2.901486444675596E+01, -1.940564962382913E+01, -1.940549393595123E+00,
2458319.708333333, A.D. 2018-Jul-20 05:00:00.0000,      69.183587, -5.944894547584401E+07, -9.061441855548917E+07,  2.187584042223040E+06,  2.903718430556305E+01, -1.937167181732990E+01, -1.941371305656306E+00,
2458319.750000000, A.D. 2018-Jul-20 06:00:00.0000,      69.183586, -5.934437149617697E+07, -9.068409537589902E+07,  2.180593630041454E+06,  2.905946444232847E+01, -1.933766862829014E+01, -1.942190577293833E+00,
2458319.791666667, A.D. 2018-Jul-20 07:00:00.0000,      69.183585, -5.923971737955943E+07, -9.075364973921004E+07,  2.173600273236208E+06,  2.908170482893573E+01, -1.930364010355258E+01, -1.943007207527716E+00,
2458319.833333333, A.D. 2018-Jul-20 08:00:00.0000,      69.183583, -5.913498326914250E+07, -9.082308155429803E+07,  2.166603981318109E+06,  2.910390543732383E+01, -1.926958628998938E+01, -1.943821195381582E+00,
2458319.875000000, A.D. 2018-Jul-20 09:00:00.0000,      69.183582, -5.903016930817817E+07, -9.089239073020765E+07,  2.159604763801489E+06,  2.912606623948725E+01, -1.923550723450200E+01, -1.944632539882662E+00,
2458319.916666667, A.D. 2018-Jul-20 10:00:00.0000,      69.183581, -5.892527564001920E+07, -9.096157717615244E+07,  2.152602630204145E+06,  2.914818720747600E+01, -1.920140298402125E+01, -1.945441240061790E+00,
2458319.958333333, A.D. 2018-Jul-20 11:00:00.0000,      69.183580, -5.882030240811884E+07, -9.103064080151497E+07,  2.145597590047389E+06,  2.917026831339565E+01, -1.916727358550714E+01, -1.946247294953404E+00,
2458320.000000000, A.D. 2018-Jul-20 12:00:00.0000,      69.183579, -5.871524975603064E+07, -9.109958151584685E+07,  2.138589652855977E+06,  2.919230952940735E+01, -1.913311908594881E+01, -1.947050703595559E+00,
2458320.041666667, A.D. 2018-Jul-20 13:00:00.0000,      69.183578, -5.861011782740833E+07, -9.116839922886896E+07,  2.131578828158155E+06,  2.921431082772784E+01, -1.909893953236450E+01, -1.947851465029913E+00,
2458320.083333333, A.D. 2018-Jul-20 14:00:00.0000,      69.183577, -5.850490676600550E+07, -9.123709385047150E+07,  2.124565125485566E+06,  2.923627218062952E+01, -1.906473497180149E+01, -1.948649578301730E+00,
2458320.125000000, A.D. 2018-Jul-20 15:00:00.0000,      69.183576, -5.839961671567551E+07, -9.130566529071406E+07,  2.117548554373316E+06,  2.925819356044041E+01, -1.903050545133598E+01, -1.949445042459891E+00,
2458320.166666667, A.D. 2018-Jul-20 16:00:00.0000,      69.183574, -5.829424782037119E+07, -9.137411345982575E+07,  2.110529124359924E+06,  2.928007493954425E+01, -1.899625101807309E+01, -1.950237856556870E+00,
2458320.208333333, A.D. 2018-Jul-20 17:00:00.0000,      69.183573, -5.818880022414471E+07, -9.144243826820537E+07,  2.103506844987310E+06,  2.930191629038048E+01, -1.896197171914671E+01, -1.951028019648779E+00,
2458320.250000000, A.D. 2018-Jul-20 18:00:00.0000,      69.183572, -5.808327407114738E+07, -9.151063962642142E+07,  2.096481725800790E+06,  2.932371758544425E+01, -1.892766760171954E+01, -1.951815530795316E+00,
2458320.291666667, A.D. 2018-Jul-20 19:00:00.0000,      69.183571, -5.797766950562938E+07, -9.157871744521217E+07,  2.089453776349045E+06,  2.934547879728651E+01, -1.889333871298292E+01, -1.952600389059798E+00,
2458320.333333333, A.D. 2018-Jul-20 20:00:00.0000,      69.183570, -5.787198667193966E+07, -9.164667163548598E+07,  2.082423006184138E+06,  2.936719989851396E+01, -1.885898510015683E+01, -1.953382593509163E+00,
2458320.375000000, A.D. 2018-Jul-20 21:00:00.0000,      69.183569, -5.776622571452563E+07, -9.171450210832110E+07,  2.075389424861476E+06,  2.938888086178915E+01, -1.882460681048980E+01, -1.954162143213950E+00,
2458320.416666667, A.D. 2018-Jul-20 22:00:00.0000,      69.183568, -5.766038677793306E+07, -9.178220877496603E+07,  2.068353041939799E+06,  2.941052165983044E+01, -1.879020389125883E+01, -1.954939037248318E+00,
2458320.458333333, A.D. 2018-Jul-20 23:00:00.0000,      69.183567, -5.755447000680580E+07, -9.184979154683946E+07,  2.061313866981193E+06,  2.943212226541206E+01, -1.875577638976934E+01, -1.955713274690035E+00,
2458320.500000000, A.D. 2018-Jul-21 00:00:00.0000,      69.183565, -5.744847554588565E+07, -9.191725033553046E+07,  2.054271909551043E+06,  2.945368265136413E+01, -1.872132435335512E+01, -1.956484854620488E+00,
2458320.541666667, A.D. 2018-Jul-21 01:00:00.0000,      69.183564, -5.734240354001208E+07, -9.198458505279854E+07,  2.047227179218039E+06,  2.947520279057106E+01, -1.868684782937797E+01, -1.957253776124449E+00,
2458320.583333333, A.D. 2018-Jul-21 02:00:00.0000,      69.183563, -5.723625413412210E+07, -9.205179561057377E+07,  2.040179685554143E+06,  2.949668265597608E+01, -1.865234686522840E+01, -1.958020038290720E+00,
2458320.625000000, A.D. 2018-Jul-21 03:00:00.0000,      69.183562, -5.713002747325002E+07, -9.211888192095685E+07,  2.033129438134633E+06,  2.951812222057708E+01, -1.861782150832482E+01, -1.958783640211531E+00,
2458320.666666667, A.D. 2018-Jul-21 04:00:00.0000,      69.183561, -5.702372370252725E+07, -9.218584389621934E+07,  2.026076446538012E+06,  2.953952145742799E+01, -1.858327180611373E+01, -1.959544580982727E+00,
2458320.708333333, A.D. 2018-Jul-21 05:00:00.0000,      69.183560, -5.691734296718211E+07, -9.225268144880348E+07,  2.019020720346026E+06,  2.956088033963873E+01, -1.854869780606964E+01, -1.960302859703768E+00,
2458320.750000000, A.D. 2018-Jul-21 06:00:00.0000,      69.183559, -5.681088541253962E+07, -9.231939449132264E+07,  2.011962269143686E+06,  2.958219884037526E+01, -1.851409955569500E+01, -1.961058475477740E+00,
2458320.791666667, A.D. 2018-Jul-21 07:00:00.0000,      69.183558, -5.670435118402131E+07, -9.238598293656112E+07,  2.004901102519192E+06,  2.960347693285959E+01, -1.847947710252017E+01, -1.961811427411330E+00,
2458320.833333333, A.D. 2018-Jul-21 08:00:00.0000,      69.183556, -5.659774042714500E+07, -9.245244669747448E+07,  1.997837230063993E+06,  2.962471459036983E+01, -1.844483049410330E+01, -1.962561714614854E+00,
2458320.875000000, A.D. 2018-Jul-21 09:00:00.0000,      69.183555, -5.649105328752462E+07, -9.251878568718949E+07,  1.990770661372714E+06,  2.964591178624021E+01, -1.841015977803026E+01, -1.963309336202258E+00,
2458320.916666667, A.D. 2018-Jul-21 10:00:00.0000,      69.183554, -5.638428991086998E+07, -9.258499981900425E+07,  1.983701406043138E+06,  2.966706849386107E+01, -1.837546500191466E+01, -1.964054291291081E+00,
2458320.958333333, A.D. 2018-Jul-21 11:00:00.0000,      69.183553, -5.627745044298659E+07, -9.265108900638840E+07,  1.976629473676268E+06,  2.968818468667893E+01, -1.834074621339767E+01, -1.964796579002502E+00,
2458321.000000000, A.D. 2018-Jul-21 12:00:00.0000,      69.183552, -5.617053502977545E+07, -9.271705316298304E+07,  1.969554873876225E+06,  2.970926033819651E+01, -1.830600346014803E+01, -1.965536198461316E+00,
2458321.041666667, A.D. 2018-Jul-21 13:00:00.0000,      69.183551, -5.606354381723286E+07, -9.278289220260102E+07,  1.962477616250288E+06,  2.973029542197268E+01, -1.827123678986194E+01, -1.966273148795934E+00,
2458321.083333333, A.D. 2018-Jul-21 14:00:00.0000,      69.183550, -5.595647695145021E+07, -9.284860603922686E+07,  1.955397710408885E+06,  2.975128991162261E+01, -1.823644625026302E+01, -1.967007429138395E+00,
2458321.125000000, A.D. 2018-Jul-21 15:00:00.0000,      69.183549, -5.584933457861374E+07, -9.291419458701703E+07,  1.948315165965524E+06,  2.977224378081768E+01, -1.820163188910223E+01, -1.967739038624353E+00,
2458321.166666667, A.D. 2018-Jul-21 16:00:00.0000,      69.183547, -5.574211684500439E+07, -9.297965776029988E+07,  1.941229992536847E+06,  2.979315700328558E+01, -1.816679375415782E+01, -1.968467976393089E+00,
2458321.208333333, A.D. 2018-Jul-21 17:00:00.0000,      69.183546, -5.563482389699761E+07, -9.304499547357580E+07,  1.934142199742585E+06,  2.981402955281029E+01, -1.813193189323522E+01, -1.969194241587505E+00,
2458321.250000000, A.D. 2018-Jul-21 18:00:00.0000,      69.183545, -5.552745588106308E+07, -9.311020764151739E+07,  1.927051797205534E+06,  2.983486140323213E+01, -1.809704635416702E+01, -1.969917833354123E+00,
2458321.291666667, A.D. 2018-Jul-21 19:00:00.0000,      69.183544, -5.542001294376458E+07, -9.317529417896946E+07,  1.919958794551566E+06,  2.985565252844775E+01, -1.806213718481287E+01, -1.970638750843095E+00,
2458321.333333333, A.D. 2018-Jul-21 20:00:00.0000,      69.183543, -5.531249523175976E+07, -9.324025500094916E+07,  1.912863201409612E+06,  2.987640290241019E+01, -1.802720443305945E+01, -1.971356993208194E+00,
2458321.375000000, A.D. 2018-Jul-21 21:00:00.0000,      69.183542, -5.520490289179993E+07, -9.330509002264610E+07,  1.905765027411632E+06,  2.989711249912890E+01, -1.799224814682036E+01, -1.972072559606810E+00,
2458321.416666667, A.D. 2018-Jul-21 22:00:00.0000,      69.183541, -5.509723607072985E+07, -9.336979915942240E+07,  1.898664282192606E+06,  2.991778129266974E+01, -1.795726837403607E+01, -1.972785449199973E+00,
2458321.458333333, A.D. 2018-Jul-21 23:00:00.0000,      69.183540, -5.498949491548758E+07, -9.343438232681286E+07,  1.891560975390561E+06,  2.993840925715502E+01, -1.792226516267386E+01, -1.973495661152326E+00,
2458321.500000000, A.D. 2018-Jul-22 00:00:00.0000,      69.183538, -5.488167957310420E+07, -9.349883944052497E+07,  1.884455116646480E+06,  2.995899636676353E+01, -1.788723856072775E+01, -1.974203194632137E+00,
2458321.541666667, A.D. 2018-Jul-22 01:00:00.0000,      69.183537, -5.477379019070365E+07, -9.356317041643903E+07,  1.877346715604365E+06,  2.997954259573052E+01, -1.785218861621843E+01, -1.974908048811316E+00,
2458321.583333333, A.D. 2018-Jul-22 02:00:00.0000,      69.183536, -5.466582691550255E+07, -9.362737517060831E+07,  1.870235781911191E+06,  3.000004791834780E+01, -1.781711537719320E+01, -1.975610222865376E+00,
2458321.625000000, A.D. 2018-Jul-22 03:00:00.0000,      69.183535, -5.455778989480995E+07, -9.369145361925909E+07,  1.863122325216878E+06,  3.002051230896368E+01, -1.778201889172587E+01, -1.976309715973476E+00,
2458321.666666667, A.D. 2018-Jul-22 04:00:00.0000,      69.183534, -5.444967927602713E+07, -9.375540567879073E+07,  1.856006355174299E+06,  3.004093574198307E+01, -1.774689920791673E+01, -1.977006527318393E+00,
2458321.708333333, A.D. 2018-Jul-22 05:00:00.0000,      69.183533, -5.434149520664744E+07, -9.381923126577581E+07,  1.848887881439265E+06,  3.006131819186744E+01, -1.771175637389250E+01, -1.977700656086535E+00,
2458321.750000000, A.D. 2018-Jul-22 06:00:00.0000,      69.183532, -5.423323783425602E+07, -9.388293029696028E+07,  1.841766913670536E+06,  3.008165963313487E+01, -1.767659043780618E+01, -1.978392101467934E+00,
2458321.791666667, A.D. 2018-Jul-22 07:00:00.0000,      69.183531, -5.412490730652972E+07, -9.394650268926336E+07,  1.834643461529728E+06,  3.010196004036008E+01, -1.764140144783708E+01, -1.979080862656258E+00,
2458321.833333333, A.D. 2018-Jul-22 08:00:00.0000,      69.183529, -5.401650377123673E+07, -9.400994835977788E+07,  1.827517534681406E+06,  3.012221938817444E+01, -1.760618945219069E+01, -1.979766938848798E+00,
2458321.875000000, A.D. 2018-Jul-22 09:00:00.0000,      69.183528, -5.390802737623653E+07, -9.407326722577019E+07,  1.820389142792974E+06,  3.014243765126600E+01, -1.757095449909863E+01, -1.980450329246476E+00,
2458321.916666667, A.D. 2018-Jul-22 10:00:00.0000,      69.183527, -5.379947826947960E+07, -9.413645920468037E+07,  1.813258295534741E+06,  3.016261480437951E+01, -1.753569663681859E+01, -1.981131033053842E+00,
2458321.958333333, A.D. 2018-Jul-22 11:00:00.0000,      69.183526, -5.369085659900721E+07, -9.419952421412221E+07,  1.806125002579845E+06,  3.018275082231641E+01, -1.750041591363426E+01, -1.981809049479079E+00,
2458322.000000000, A.D. 2018-Jul-22 12:00:00.0000,      69.183525, -5.358216251295129E+07, -9.426246217188342E+07,  1.798989273604300E+06,  3.020284567993493E+01, -1.746511237785525E+01, -1.982484377733995E+00,
2458322.041666667, A.D. 2018-Jul-22 13:00:00.0000,      69.183524, -5.347339615953416E+07, -9.432527299592565E+07,  1.791851118286908E+06,  3.022289935215007E+01, -1.742978607781702E+01, -1.983157017034038E+00,
2458322.083333333, A.D. 2018-Jul-22 14:00:00.0000,      69.183523, -5.336455768706834E+07, -9.438795660438463E+07,  1.784710546309341E+06,  3.024291181393355E+01, -1.739443706188086E+01, -1.983826966598280E+00,
2458322.125000000, A.D. 2018-Jul-22 15:00:00.0000,      69.183522, -5.325564724395633E+07, -9.445051291557018E+07,  1.777567567356013E+06,  3.026288304031397E+01, -1.735906537843375E+01, -1.984494225649421E+00,
2458322.166666667, A.D. 2018-Jul-22 16:00:00.0000,      69.183520, -5.314666497869045E+07, -9.451294184796643E+07,  1.770422191114195E+06,  3.028281300637673E+01, -1.732367107588836E+01, -1.985158793413805E+00,
2458322.208333333, A.D. 2018-Jul-22 17:00:00.0000,      69.183519, -5.303761103985263E+07, -9.457524332023180E+07,  1.763274427273907E+06,  3.030270168726409E+01, -1.728825420268293E+01, -1.985820669121399E+00,
2458322.250000000, A.D. 2018-Jul-22 18:00:00.0000,      69.183518, -5.292848557611413E+07, -9.463741725119911E+07,  1.756124285527915E+06,  3.032254905817520E+01, -1.725281480728124E+01, -1.986479852005801E+00,
2458322.291666667, A.D. 2018-Jul-22 19:00:00.0000,      69.183517, -5.281928873623543E+07, -9.469946355987576E+07,  1.748971775571771E+06,  3.034235509436608E+01, -1.721735293817251E+01, -1.987136341304248E+00,
2458322.333333333, A.D. 2018-Jul-22 20:00:00.0000,      69.183516, -5.271002066906599E+07, -9.476138216544372E+07,  1.741816907103740E+06,  3.036211977114971E+01, -1.718186864387136E+01, -1.987790136257606E+00,
2458322.375000000, A.D. 2018-Jul-22 21:00:00.0000,      69.183515, -5.260068152354401E+07, -9.482317298725966E+07,  1.734659689824838E+06,  3.038184306389596E+01, -1.714636197291775E+01, -1.988441236110376E+00,
2458322.416666667, A.D. 2018-Jul-22 22:00:00.0000,      69.183514, -5.249127144869627E+07, -9.488483594485502E+07,  1.727500133438773E+06,  3.040152494803171E+01, -1.711083297387684E+01, -1.989089640110697E+00,
2458322.458333333, A.D. 2018-Jul-22 23:00:00.0000,      69.183513, -5.238179059363793E+07, -9.494637095793617E+07,  1.720338247651961E+06,  3.042116539904079E+01, -1.707528169533905E+01, -1.989735347510329E+00,
2458322.500000000, A.D. 2018-Jul-23 00:00:00.0000,      69.183512, -5.227223910757229E+07, -9.500777794638442E+07,  1.713174042173505E+06,  3.044076439246406E+01, -1.703970818591986E+01, -1.990378357564683E+00,
2458322.541666667, A.D. 2018-Jul-23 01:00:00.0000,      69.183510, -5.216261713979058E+07, -9.506905683025610E+07,  1.706007526715189E+06,  3.046032190389941E+01, -1.700411249425985E+01, -1.991018669532792E+00,
2458322.583333333, A.D. 2018-Jul-23 02:00:00.0000,      69.183509, -5.205292483967181E+07, -9.513020752978279E+07,  1.698838710991465E+06,  3.047983790900174E+01, -1.696849466902454E+01, -1.991656282677331E+00,
2458322.625000000, A.D. 2018-Jul-23 03:00:00.0000,      69.183508, -5.194316235668251E+07, -9.519122996537124E+07,  1.691667604719393E+06,  3.049931238348307E+01, -1.693285475890439E+01, -1.992291196264607E+00,
2458322.666666667, A.D. 2018-Jul-23 04:00:00.0000,      69.183507, -5.183332984037656E+07, -9.525212405760349E+07,  1.684494217618696E+06,  3.051874530311249E+01, -1.689719281261472E+01, -1.992923409564563E+00,
2458322.708333333, A.D. 2018-Jul-23 05:00:00.0000,      69.183506, -5.172342744039493E+07, -9.531288972723712E+07,  1.677318559411734E+06,  3.053813664371618E+01, -1.686150887889561E+01, -1.993552921850781E+00,
2458322.750000000, A.D. 2018-Jul-23 06:00:00.0000,      69.183505, -5.161345530646557E+07, -9.537352689520516E+07,  1.670140639823455E+06,  3.055748638117748E+01, -1.682580300651187E+01, -1.994179732400474E+00,
2458322.791666667, A.D. 2018-Jul-23 07:00:00.0000,      69.183504, -5.150341358840310E+07, -9.543403548261617E+07,  1.662960468581408E+06,  3.057679449143688E+01, -1.679007524425295E+01, -1.994803840494494E+00,
2458322.833333333, A.D. 2018-Jul-23 08:00:00.0000,      69.183503, -5.139330243610868E+07, -9.549441541075449E+07,  1.655778055415705E+06,  3.059606095049204E+01, -1.675432564093289E+01, -1.995425245417331E+00,
2458322.875000000, A.D. 2018-Jul-23 09:00:00.0000,      69.183502, -5.128312199956974E+07, -9.555466660108021E+07,  1.648593410059065E+06,  3.061528573439781E+01, -1.671855424539023E+01, -1.996043946457111E+00,
2458322.916666667, A.D. 2018-Jul-23 10:00:00.0000,      69.183500, -5.117287242885986E+07, -9.561478897522928E+07,  1.641406542246729E+06,  3.063446881926627E+01, -1.668276110648796E+01, -1.996659942905596E+00,
2458322.958333333, A.D. 2018-Jul-23 11:00:00.0000,      69.183499, -5.106255387413847E+07, -9.567478245501354E+07,  1.634217461716488E+06,  3.065361018126672E+01, -1.664694627311345E+01, -1.997273234058187E+00,
2458323.000000000, A.D. 2018-Jul-23 12:00:00.0000,      69.183498, -5.095216648565071E+07, -9.573464696242101E+07,  1.627026178208701E+06,  3.067270979662572E+01, -1.661110979417837E+01, -1.997883819213919E+00,
2458323.041666667, A.D. 2018-Jul-23 13:00:00.0000,      69.183497, -5.084171041372719E+07, -9.579438241961570E+07,  1.619832701466188E+06,  3.069176764162712E+01, -1.657525171861865E+01, -1.998491697675476E+00,
2458323.083333333, A.D. 2018-Jul-23 14:00:00.0000,      69.183496, -5.073118580878381E+07, -9.585398874893788E+07,  1.612637041234307E+06,  3.071078369261206E+01, -1.653937209539437E+01, -1.999096868749164E+00,
2458323.125000000, A.D. 2018-Jul-23 15:00:00.0000,      69.183495, -5.062059282132153E+07, -9.591346587290409E+07,  1.605439207260884E+06,  3.072975792597899E+01, -1.650347097348974E+01, -1.999699331744939E+00,
2458323.166666667, A.D. 2018-Jul-23 16:00:00.0000,      69.183494, -5.050993160192616E+07, -9.597281371420738E+07,  1.598239209296249E+06,  3.074869031818370E+01, -1.646754840191300E+01, -2.000299085976391E+00,
2458323.208333333, A.D. 2018-Jul-23 17:00:00.0000,      69.183493, -5.039920230126820E+07, -9.603203219571711E+07,  1.591037057093188E+06,  3.076758084573934E+01, -1.643160442969636E+01, -2.000896130760754E+00,
2458323.250000000, A.D. 2018-Jul-23 18:00:00.0000,      69.183491, -5.028840507010254E+07, -9.609112124047931E+07,  1.583832760406934E+06,  3.078642948521645E+01, -1.639563910589592E+01, -2.001490465418894E+00,
2458323.291666667, A.D. 2018-Jul-23 19:00:00.0000,      69.183490, -5.017754005926837E+07, -9.615008077171656E+07,  1.576626328995138E+06,  3.080523621324296E+01, -1.635965247959166E+01, -2.002082089275320E+00,
2458323.333333333, A.D. 2018-Jul-23 20:00:00.0000,      69.183489, -5.006660741968891E+07, -9.620891071282828E+07,  1.569417772617914E+06,  3.082400100650419E+01, -1.632364459988729E+01, -2.002671001658182E+00,
2458323.375000000, A.D. 2018-Jul-23 21:00:00.0000,      69.183488, -4.995560730237117E+07, -9.626761098739064E+07,  1.562207101037778E+06,  3.084272384174294E+01, -1.628761551591023E+01, -2.003257201899271E+00,
2458323.416666667, A.D. 2018-Jul-23 22:00:00.0000,      69.183487, -4.984453985840583E+07, -9.632618151915668E+07,  1.554994324019611E+06,  3.086140469575946E+01, -1.625156527681154E+01, -2.003840689334011E+00,
2458323.458333333, A.D. 2018-Jul-23 23:00:00.0000,      69.183486, -4.973340523896694E+07, -9.638462223205653E+07,  1.547779451330721E+06,  3.088004354541143E+01, -1.621549393176584E+01, -2.004421463301470E+00,
2458323.500000000, A.D. 2018-Jul-24 00:00:00.0000,      69.183485, -4.962220359531181E+07, -9.644293305019729E+07,  1.540562492740780E+06,  3.089864036761409E+01, -1.617940152997126E+01, -2.004999523144360E+00,
2458323.541666667, A.D. 2018-Jul-24 01:00:00.0000,      69.183484, -4.951093507878070E+07, -9.650111389786328E+07,  1.533343458021820E+06,  3.091719513934014E+01, -1.614328812064934E+01, -2.005574868209030E+00,
2458323.583333333, A.D. 2018-Jul-24 02:00:00.0000,      69.183483, -4.939959984079670E+07, -9.655916469951603E+07,  1.526122356948197E+06,  3.093570783761987E+01, -1.610715375304501E+01, -2.006147497845470E+00,
2458323.625000000, A.D. 2018-Jul-24 03:00:00.0000,      69.183481, -4.928819803286546E+07, -9.661708537979439E+07,  1.518899199296631E+06,  3.095417843954107E+01, -1.607099847642647E+01, -2.006717411407308E+00,
2458323.666666667, A.D. 2018-Jul-24 04:00:00.0000,      69.183480, -4.917672980657506E+07, -9.667487586351465E+07,  1.511673994846120E+06,  3.097260692224914E+01, -1.603482234008518E+01, -2.007284608251818E+00,
2458323.708333333, A.D. 2018-Jul-24 05:00:00.0000,      69.183479, -4.906519531359569E+07, -9.673253607567053E+07,  1.504446753378034E+06,  3.099099326294706E+01, -1.599862539333572E+01, -2.007849087739921E+00,
2458323.750000000, A.D. 2018-Jul-24 06:00:00.0000,      69.183478, -4.895359470567954E+07, -9.679006594143337E+07,  1.497217484675989E+06,  3.100933743889541E+01, -1.596240768551579E+01, -2.008410849236160E+00,
2458323.791666667, A.D. 2018-Jul-24 07:00:00.0000,      69.183477, -4.884192813466056E+07, -9.684746538615218E+07,  1.489986198525883E+06,  3.102763942741242E+01, -1.592616926598612E+01, -2.008969892108742E+00,
2458323.833333333, A.D. 2018-Jul-24 08:00:00.0000,      69.183476, -4.873019575245424E+07, -9.690473433535367E+07,  1.482752904715911E+06,  3.104589920587396E+01, -1.588991018413037E+01, -2.009526215729499E+00,
2458323.875000000, A.D. 2018-Jul-24 09:00:00.0000,      69.183475, -4.861839771105742E+07, -9.696187271474241E+07,  1.475517613036484E+06,  3.106411675171356E+01, -1.585363048935512E+01, -2.010079819473913E+00,
2458323.916666667, A.D. 2018-Jul-24 10:00:00.0000,      69.183474, -4.850653416254807E+07, -9.701888045020084E+07,  1.468280333280288E+06,  3.108229204242246E+01, -1.581733023108975E+01, -2.010630702721110E+00,
2458323.958333333, A.D. 2018-Jul-24 11:00:00.0000,      69.183473, -4.839460525908508E+07, -9.707575746778941E+07,  1.461041075242236E+06,  3.110042505554957E+01, -1.578100945878642E+01, -2.011178864853851E+00,
2458324.000000000, A.D. 2018-Jul-24 12:00:00.0000,      69.183472, -4.828261115290808E+07, -9.713250369374663E+07,  1.453799848719411E+06,  3.111851576870155E+01, -1.574466822191994E+01, -2.011724305258548E+00,
2458324.041666667, A.D. 2018-Jul-24 13:00:00.0000,      69.183470, -4.817055199633720E+07, -9.718911905448915E+07,  1.446556663511172E+06,  3.113656415954280E+01, -1.570830656998777E+01, -2.012267023325246E+00,
2458324.083333333, A.D. 2018-Jul-24 14:00:00.0000,      69.183469, -4.805842794177288E+07, -9.724560347661188E+07,  1.439311529419020E+06,  3.115457020579548E+01, -1.567192455250992E+01, -2.012807018447642E+00,
2458324.125000000, A.D. 2018-Jul-24 15:00:00.0000,      69.183468, -4.794623914169565E+07, -9.730195688688801E+07,  1.432064456246607E+06,  3.117253388523951E+01, -1.563552221902886E+01, -2.013344290023065E+00,
2458324.166666667, A.D. 2018-Jul-24 16:00:00.0000,      69.183467, -4.783398574866591E+07, -9.735817921226916E+07,  1.424815453799821E+06,  3.119045517571263E+01, -1.559909961910951E+01, -2.013878837452500E+00,
2458324.208333333, A.D. 2018-Jul-24 17:00:00.0000,      69.183466, -4.772166791532381E+07, -9.741427037988538E+07,  1.417564531886637E+06,  3.120833405511040E+01, -1.556265680233911E+01, -2.014410660140563E+00,
2458324.250000000, A.D. 2018-Jul-24 18:00:00.0000,      69.183465, -4.760928579438888E+07, -9.747023031704532E+07,  1.410311700317204E+06,  3.122617050138619E+01, -1.552619381832719E+01, -2.014939757495527E+00,
2458324.291666667, A.D. 2018-Jul-24 19:00:00.0000,      69.183464, -4.749683953865997E+07, -9.752605895123622E+07,  1.403056968903780E+06,  3.124396449255122E+01, -1.548971071670550E+01, -2.015466128929291E+00,
2458324.333333333, A.D. 2018-Jul-24 20:00:00.0000,      69.183463, -4.738432930101496E+07, -9.758175621012405E+07,  1.395800347460724E+06,  3.126171600667461E+01, -1.545320754712794E+01, -2.015989773857408E+00,
2458324.375000000, A.D. 2018-Jul-24 21:00:00.0000,      69.183462, -4.727175523441061E+07, -9.763732202155361E+07,  1.388541845804505E+06,  3.127942502188333E+01, -1.541668435927047E+01, -2.016510691699076E+00,
2458324.416666667, A.D. 2018-Jul-24 22:00:00.0000,      69.183460, -4.715911749188228E+07, -9.769275631354849E+07,  1.381281473753691E+06,  3.129709151636230E+01, -1.538014120283107E+01, -2.017028881877130E+00,
2458324.458333333, A.D. 2018-Jul-24 23:00:00.0000,      69.183459, -4.704641622654378E+07, -9.774805901431136E+07,  1.374019241128892E+06,  3.131471546835432E+01, -1.534357812752966E+01, -2.017544343818052E+00,
2458324.500000000, A.D. 2018-Jul-25 00:00:00.0000,      69.183458, -4.693365159158716E+07, -9.780323005222377E+07,  1.366755157752767E+06,  3.133229685616014E+01, -1.530699518310805E+01, -2.018057076951970E+00,
2458324.541666667, A.D. 2018-Jul-25 01:00:00.0000,      69.183457, -4.682082374028242E+07, -9.785826935584649E+07,  1.359489233450070E+06,  3.134983565813849E+01, -1.527039241932983E+01, -2.018567080712653E+00,
2458324.583333333, A.D. 2018-Jul-25 02:00:00.0000,      69.183456, -4.670793282597745E+07, -9.791317685391946E+07,  1.352221478047557E+06,  3.136733185270605E+01, -1.523376988598034E+01, -2.019074354537513E+00,
